Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-05,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-06,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-18,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-21,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-25,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-29,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-30,2023,6,830,2.615,0.183,749.9
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-07,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-17,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-20,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-23,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-24,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-09,2023,6,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-06-15,2023,6,830,2.615,0.036,742.4
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-04,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-06,2023,7,830,2.615,0.397,759.95
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-10,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-14,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-17,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-19,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-25,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-03,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-13,2023,7,830,2.615,0.867,779.1
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-21,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-31,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-01,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-05,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-15,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-16,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-18,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-23,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-24,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-26,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-28,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-29,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-07,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-08,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-11,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-22,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-02,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-09,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-12,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-20,2023,7,830,2.615,1.345,795.54
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-27,2023,7,830,2.615,1.861,810.86
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-07-30,2023,7,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-05,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-07,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-10,2023,8,830,2.615,2.067,816.43
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-19,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-20,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-09,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-11,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-12,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-13,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-22,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-28,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-01,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-08,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-21,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-23,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-31,2023,8,830,2.615,2.34,823.27
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-02,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-03,2023,8,830,2.615,2.001,814.7
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-04,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-14,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-16,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-17,2023,8,830,2.615,2.154,818.69
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-18,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-24,2023,8,830,2.615,2.246,821.0
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-25,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-26,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-29,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-30,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-06,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-15,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-08-27,2023,8,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-09,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-10,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-13,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-15,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-19,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-27,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-29,2023,9,830,2.615,2.585,829.12
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-02,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-04,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-05,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-18,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-03,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-06,2023,9,830,2.615,2.43,825.44
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-07,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-12,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-14,2023,9,830,2.615,2.486,826.81
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-24,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-26,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-28,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-08,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-16,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-20,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-21,2023,9,830,2.615,2.548,828.25
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-22,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-30,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-01,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-11,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-17,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-23,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-09-25,2023,9,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-03,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-05,2023,10,830,2.615,2.586,829.13
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-06,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-09,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-11,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-13,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-01,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-02,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-04,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-08,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-10,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-14,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-19,2023,10,830,2.615,2.556,828.48
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-30,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-31,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-12,2023,10,830,2.615,2.589,829.17
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-16,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-17,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-18,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-07,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-15,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-29,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-10-20,2023,10,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-06,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-13,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-14,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-17,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-26,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-19,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-21,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-24,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-25,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-28,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-07,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-10,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-11,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-16,2023,11,830,2.615,2.238,820.8
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-18,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-22,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-01,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-02,2023,11,830,2.615,2.392,824.53
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-03,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-04,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-05,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-08,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-09,2023,11,830,2.615,2.313,822.67
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-12,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-15,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-20,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-23,2023,11,830,2.615,2.162,818.93
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-27,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-29,2023,11,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-11-30,2023,11,830,2.615,2.121,817.61
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-02,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-03,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-28,2023,12,830,2.615,1.774,808.73
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-30,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-01,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-20,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-25,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-26,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-06,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-08,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-10,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-11,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-12,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-18,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-21,2023,12,830,2.615,1.883,811.53
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-24,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-31,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-05,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-13,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-15,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-16,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-23,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-27,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-29,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-04,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-07,2023,12,830,2.615,2.05,816.01
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-09,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-14,2023,12,830,2.615,1.971,813.91
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-17,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-19,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2023-12-22,2023,12,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-01,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-03,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-09,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-11,2024,1,830,2.615,1.597,803.33
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-17,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-31,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-13,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-14,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-18,2024,1,830,2.615,1.505,800.55
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-02,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-06,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-08,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-15,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-16,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-19,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-24,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-28,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-29,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-30,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-04,2024,1,830,2.615,1.683,805.89
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-05,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-07,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-21,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-22,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-23,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-25,2024,1,830,2.615,1.397,797.21
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-26,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-10,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-12,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-20,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-01-27,2024,1,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-09,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-12,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-14,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-16,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-17,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-18,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-19,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-24,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-28,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-04,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-07,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-10,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-13,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-15,2024,2,830,2.615,1.111,787.77
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-26,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-29,2024,2,830,2.615,0.949,781.08
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-02,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-05,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-11,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-21,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-23,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-27,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-01,2024,2,830,2.615,1.3,794.04
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-03,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-06,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-08,2024,2,830,2.615,1.205,791.0
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-20,2024,2,830,2.615,,
Tehri Reservoir,Ganga Basin,,CWC,30.43921006,78.45546181,2024-02-22,2024,2,830,2.615,1.046,784.54
